Curve C2H2
140000 4
140050 4
140100 4
140150 4
140200 4
140250 4
140300 4
140350 4
140400 4
140450 4
140500 4
140550 4
140600 4
140650 4
140700 4
140750 4
140800 4
140850 4
140900 4
140950 4
141000 4
141050 4
141100 4
141150 4
141200 4
141250 4
141300 4
141350 4
141400 4
141450 4
141500 4
141550 4
141600 4
141650 4
141700 4
141750 4
141800 4
141850 4
141900 4
141950 4
142000 4
142050 4
142100 4
142150 4
142200 4
142250 4
142300 4
142350 4
142400 4
142450 4
142500 4
142550 4
142600 4
142650 4
142700 4
142750 4
142800 4
142850 4
142900 4
142950 4
143000 4
143050 4
143100 4
143150 4
143200 4
143250 4
143300 4
143350 4
143400 4
143450 4
143500 4
143550 4
143600 4
143650 4
143700 4
143750 4
143800 4
143850 4
143900 4
143950 4
144000 4
144050 4
144100 4
144150 4
144200 4
144250 4
144300 4
144350 4
144400 4
144450 4
144500 4
144550 4
144600 4
144650 4
144700 4
144750 4
144800 4
144850 4
144900 4
144950 4
145000 4
145050 4
145100 4
145150 3
145200 3
145250 3
145300 3
145350 3
145400 3
145450 3
145500 3
145550 3
145600 3
145650 3
145700 3
145750 3
145800 3
145850 3
145900 3
145950 3
146000 3
146050 3
146100 3
146150 3
146200 3
146250 3
146300 3
146350 3
146400 3
146450 3
146500 3
146550 3
146600 3
146650 3
146700 3
146750 3
146800 3
146850 3
146900 3
146950 3
147000 3
147050 3
147100 3
147150 3
147200 3
147250 4
147300 4
147350 4
147400 4
147450 4
147500 4
147550 4
147600 4
147650 4
147700 4
147750 4
147800 4
147850 4
147900 4
147950 4
148000 4
148050 4
148100 3
148150 4
148200 4
148250 3
148300 3
148350 3
148400 3
148450 3
148500 3
148550 3
148600 3
148650 3
148700 3
148750 3
148800 3
148850 3
148900 3
148950 3
149000 3
149050 3
149100 3
149150 3
149200 3
149250 3
149300 3
149350 3
149400 3
149450 3
149500 3
149550 3
149600 3
149650 3
149700 3
149750 3
149800 3
149850 3
149900 3
149950 3
150000 3
150050 3
150100 3
150150 3
150200 3
150250 3
150300 3
150350 3
150400 3
150450 3
150500 3
150550 3
150600 3
150650 3
150700 3
150750 3
150800 3
150850 3
150900 3
150950 3
151000 3
151050 3
151100 3
151150 3
151200 3
151250 3
151300 3
151350 3
151400 3
151450 3
151500 3
151550 3
151600 3
151650 3
151700 3
151750 3
151800 3
151850 3
151900 3
151950 3
152000 3
152050 3
152100 3
152150 3
152200 3
152250 3
152300 3
152350 3
152400 3
152450 3
152500 3
152550 3
152600 3
152650 3
152700 3
152750 3
152800 3
152850 3
152900 3
152950 3
153000 3
153050 3
153100 3
153150 3
153200 3
153250 3
153300 3
153350 3
153400 3
153450 3
153500 3
153550 3
153600 3
153650 3
153700 3
153750 3
153800 3
153850 3
153900 3
153950 3
154000 3
154050 3
154100 3
154150 3
154200 3
154250 3
154300 3
154350 3
154400 3
154450 3
154500 3
154550 3
154600 3
154650 3
154700 3
154750 3
154800 3
154850 3
154900 3
154950 3
155000 3
155050 3
155100 3
155150 3
155200 3
155250 4
155300 4
155350 4
155400 4
155450 4
155500 4
155550 4
155600 4
155650 4
155700 4
155750 4
155800 4
155850 4
155900 4
155950 4
156000 4
156050 4
156100 4
156150 4
156200 4
156250 4
156300 4
156350 4
156400 4
156450 4
156500 4
156550 4
156600 4
156650 4
156700 4
156750 4
156800 4
156850 4
156900 4
156950 4
157000 4
157050 4
157100 4
157150 4
157200 4
157250 4
157300 4
157350 4
157400 4
157450 4
157500 4
157550 4
157600 4
157650 4
157700 4
157750 4
157800 4
157850 4
157900 4
157950 4
158000 4
158050 3
158100 4
158150 4
158200 3
158250 3
158300 3
158350 3
158400 3
158450 3
158500 3
158550 3
158600 3
158650 3
158700 3
158750 3
158800 3
158850 3
158900 3
158950 3
159000 3
159050 3
159100 3
159150 3
159200 3
159250 3
159300 3
159350 3
159400 3
159450 3
159500 3
159550 3
159600 3
159650 3
159700 3
159750 3
159800 3
159850 3
159900 3
159950 3
160000 3
160050 3
160100 3
160150 3
160200 3
160250 3
160300 3
160350 3
160400 3
160450 3
160500 3
160550 3
160600 3
160650 3
160700 3
160750 3
160800 3
160850 3
160900 2
160950 2
161000 2
161050 2
161100 2
161150 2
161200 2
161250 3
161300 3
161350 3
161400 3
161450 3
161500 3
161550 3
161600 3
161650 3
161700 3
161750 3
161800 3
161850 3
161900 3
161950 3
162000 3
162050 3
162100 3
162150 3
162200 3
162250 3
162300 3
162350 3
162400 3
162450 3
162500 3
162550 3
162600 3
162650 3
162700 3
162750 3
162800 3
162850 3
162900 3
162950 3
163000 3
163050 3
163100 3
163150 3
163200 3
163250 3
163300 3
163350 3
163400 3
163450 3
163500 3
163550 3
163600 3
163650 3
163700 3
163750 3
163800 3
163850 3
163900 3
163950 3
164000 3
164050 3
164100 3
164150 3
164200 3
164250 3
164300 3
164350 3
164400 3
164450 3
164500 3
164550 3
164600 3
164650 3
164700 3
164750 3
164800 3
164850 3
164900 3
164950 3
165000 3
165050 3
165100 3
165150 3
165200 3
165250 3
165300 3
165350 3
165400 3
165450 3
165500 3
165550 3
165600 3
165650 3
165700 3
165750 3
165800 3
165850 3
165900 3
165950 3
166000 3
166050 3
166100 3
166150 3
166200 3
166250 3
166300 3
166350 3
166400 3
166450 3
166500 3
166550 3
166600 3
166650 3
166700 3
166750 3
166800 3
166850 3
166900 3
166950 3
167000 3
167050 3
167100 3
167150 3
167200 3
167250 3
167300 3
167350 3
167400 3
167450 3
167500 3
167550 3
167600 3
167650 3
167700 3
167750 3
167800 3
167850 3
167900 3
167950 3
168000 3
168050 3
168100 3
168150 3
168200 3
168250 3
168300 3
168350 3
168400 3
168450 3
168500 3
168550 3
168600 3
168650 3
168700 3
168750 3
168800 2
168850 2
168900 2
168950 2
169000 2
169050 2
169100 2
169150 2
169200 2
169250 2
169300 2
169350 2
169400 2
169450 2
169500 2
169550 2
169600 2
169650 2
169700 2
169750 2
169800 2
169850 2
169900 2
169950 2
170000 2
170050 2
170100 2
170150 2
170200 2
170250 2
170300 2
170350 2
170400 2
170450 2
170500 2
170550 2
170600 2
170650 2
170700 2
170750 2
170800 2
170850 2
170900 2
170950 2
171000 2
171050 2
171100 2
171150 2
171200 2
171250 2
171300 2
171350 2
171400 2
171450 2
171500 2
171550 2
171600 2
171650 2
171700 2
171750 2
171800 2
171850 2
171900 2
171950 2
172000 2
172050 2
172100 2
172150 2
172200 2
172250 2
172300 2
172350 2
172400 2
172450 2
172500 2
172550 2
172600 2
172650 2
172700 2
172750 2
172800 2
172850 2
172900 2
172950 2
173000 2
173050 2
173100 2
173150 2
173200 2
173250 2
173300 2
173350 2
173400 2
173450 2
173500 2
173550 2
173600 2
173650 2
173700 2
173750 2
173800 2
173850 2
173900 2
173950 2
174000 2
174050 2
174100 2
174150 2
174200 2
174250 2
174300 2
174350 2
174400 2
174450 2
174500 2
174550 2
174600 2
174650 2
174700 2
174750 2
174800 2
174850 2
174900 2
174950 2
175000 2
175050 2
175100 2
175150 2
175200 2
175250 2
175300 2
175350 2
175400 2
175450 2
175500 2
175550 2
175600 2
175650 2
175700 2
175750 2
175800 2
175850 2
175900 2
175950 2
176000 2
176050 2
176100 2
176150 2
176200 2
176250 2
176300 2
176350 2
176400 2
176450 2
176500 2
176550 2
176600 2
176650 2
176700 2
176750 2
176800 2
176850 2
176900 2
176950 2
177000 2
177050 2
177100 2
177150 2
177200 2
177250 2
177300 2
177350 2
177400 2
177450 2
177500 2
177550 2
177600 2
177650 2
177700 4
177750 2
177800 2
177850 2
177900 2
177950 2
178000 2
178050 2
178100 2
178150 2
178200 2
178250 2
178300 2
178350 2
178400 4
178450 2
178500 2
178550 2
178600 2
178650 2
178700 2
178750 2
178800 2
178850 2
178900 2
178950 2
179000 2
179050 2
179100 2
179150 2
179200 2
179250 2
179300 2
179350 2
179400 2
179450 2
179500 2
179550 2
179600 2
179650 2
179700 2
179750 2
179800 2
179850 2
179900 2
179950 2
180000 2
180050 2
180100 2
180150 2
180200 2
180250 2
180300 2
180350 2
180400 2
180450 2
180500 2
180550 2
180600 2
180650 2
180700 2
180750 2
180800 2
180850 2
180900 2
180950 2
181000 2
181050 2
181100 2
181150 2
181200 2
181250 2
181300 2
181350 2
181400 2
181450 2
181500 2
181550 2
181600 2
181650 2
181700 2
181750 2
181800 2
181850 2
181900 2
181950 2
182000 2
182050 2
182100 2
182150 2
182200 2
182250 2
182300 2
182350 2
182400 2
182450 2
182500 2
182550 2
182600 2
182650 2
182700 2
182750 2
182800 2
182850 2
182900 2
182950 4
183000 4
183050 4
183100 4
183150 4
183200 4
183250 4
183300 4
183350 4
183400 4
183450 4
183500 4
183550 4
183600 4
183650 4
183700 4
183750 4
183800 4
183850 4
183900 4
183950 4
184000 4
184050 4
184100 4
184150 4
184200 4
184250 4
184300 4
184350 4
184400 4
184450 4
184500 4
184550 4
184600 4
184650 4
184700 4
184750 4
184800 4
184850 4
184900 4
184950 4
185000 4
185050 4
185100 4
185150 4
185200 4
185250 4
185300 4
185350 4
185400 4
185450 4
185500 4
185550 4
185600 4
185650 4
185700 4
185750 4
185800 4
185850 4
185900 4
185950 4
186000 4
186050 4
186100 4
186150 4
186200 4
186250 4
186300 4
186350 4
186400 4
186450 4
186500 4
186550 4
186600 4
186650 4
186700 4
186750 4
186800 4
186850 4
186900 4
186950 4
187000 4
187050 4
187100 4
187150 4
187200 4
187250 4
187300 4
187350 4
187400 4
187450 4
187500 4
187550 4
187600 4
187650 4
187700 4
187750 4
187800 4
187850 4
187900 4
187950 4
188000 4
188050 4
188100 4
188150 4
188200 4
188250 4
188300 4
188350 4
188400 4
188450 4
188500 4
188550 4
188600 4
188650 4
188700 4
188750 4
188800 4
188850 4
188900 4
188950 4
189000 4
189050 4
189100 4
189150 4
189200 4
189250 4
189300 4
189350 4
189400 4
189450 4
189500 4
189550 4
189600 4
189650 4
189700 4
189750 4
189800 4
189850 4
189900 4
189950 4
190000 4
190050 4
190100 4
190150 4
190200 4
190250 4
190300 4
190350 4
190400 4
190450 4
190500 4
190550 4
190600 4
190650 4
190700 4
190750 4
190800 4
190850 4
190900 4
190950 4
191000 4
191050 4
191100 4
191150 4
191200 4
191250 4
191300 4
191350 4
191400 4
191450 4
191500 4
191550 4
191600 4
191650 4
191700 4
191750 4
191800 4
191850 4
191900 4
191950 4
192000 4
192050 4
192100 4
192150 4
192200 4
192250 4
192300 4
192350 4
192400 4
192450 4
192500 4
192550 4
192600 4
192650 4
192700 4
192750 4
192800 4
192850 4
192900 4
192950 4
193000 4
193050 4
193100 4
193150 4
193200 4
193250 4
193300 4
193350 4
193400 4
193450 4
193500 4
193550 4
193600 4
193650 4
193700 4
193750 4
193800 4
193850 4
193900 4
193950 4
194000 4
194050 4
194100 4
194150 4
194200 4
194250 4
194300 4
194350 4
194400 4
194450 4
194500 4
194550 4
194600 4
194650 4
194700 4
194750 4
194800 4
194850 4
194900 4
194950 4
195000 3
195050 4
195100 4
195150 4
195200 4
195250 4
195300 4
195350 4
195400 4
195450 4
195500 4
195550 4
195600 4
195650 4
195700 4
195750 4
195800 4
195850 4
195900 4
195950 4
196000 4
196050 4
196100 4
196150 4
196200 4
196250 4
196300 4
196350 4
196400 4
196450 4
196500 4
196550 4
196600 4
196650 4
196700 4
196750 4
196800 4
196850 4
196900 4
196950 4
197000 4
197050 4
197100 4
197150 4
197200 4
197250 4
197300 4
197350 4
197400 4
197450 4
197500 4
197550 4
197600 4
197650 4
197700 4
197750 4
197800 4
197850 4
197900 4
197950 4
198000 4
198050 4
198100 4
198150 4
198200 4
198250 4
198300 4
198350 4
198400 4
198450 4
198500 4
198550 4
198600 4
198650 4
198700 4
198750 4
198800 4
198850 4
198900 4
198950 4
199000 4
199050 4
199100 4
199150 4
199200 4
199250 4
199300 4
199350 4
199400 4
199450 4
199500 4
199550 4
199600 4
199650 4
199700 4
199750 4
199800 4
199850 4
199900 4
199950 4
200000 4
200050 4
200100 4
200150 4
200200 4
200250 4
200300 4
200350 4
200400 4
200450 4
200500 4
200550 4
200600 4
200650 4
200700 4
200750 4
200800 4
200850 4
200900 3
200950 3
201000 3
201050 3
201100 3
201150 3
201200 3
201250 3
201300 3
201350 3
201400 3
201450 3
201500 3
201550 3
201600 3
201650 3
201700 3
201750 3
201800 3
201850 3
201900 3
201950 3
202000 3
202050 3
202100 3
202150 3
202200 3
202250 3
202300 3
202350 3
202400 4
202450 4
202500 4
202550 4
202600 4
202650 4
202700 4
202750 4
202800 4
202850 4
202900 4
202950 4
203000 4
203050 4
203100 4
203150 4
203200 4
203250 4
203300 4
203350 4
203400 4
203450 4
203500 4
203550 4
203600 4
203650 4
203700 4
203750 4
203800 4
203850 4
203900 4
203950 4
204000 4
204050 4
204100 4
204150 4
204200 4
204250 4
204300 4
204350 4
204400 4
204450 4
204500 4
204550 4
204600 4
204650 4
204700 4
204750 4
204800 4
204850 4
204900 4
204950 4
205000 4
205050 4
205100 4
205150 4
205200 4
205250 4
205300 4
205350 4
205400 4
205450 4
205500 4
205550 4
205600 4
205650 4
205700 4
205750 4
205800 4
205850 4
205900 4
205950 4
206000 4
206050 4
206100 4
206150 4
206200 4
206250 4
206300 4
206350 4
206400 4
206450 4
206500 4
206550 4
206600 4
206650 4
206700 4
206750 4
206800 4
206850 4
206900 4
206950 4
207000 4
207050 4
207100 4
207150 4
207200 4
207250 4
207300 4
207350 4
207400 4
207450 4
207500 4
207550 4
207600 4
207650 4
207700 4
207750 4
207800 4
207850 4
207900 4
207950 4
208000 4
208050 4
208100 4
208150 4
208200 4
208250 4
208300 4
208350 4
208400 4
208450 4
208500 4
208550 4
208600 4
208650 4
208700 4
208750 4
208800 4
208850 4
208900 4
208950 4
209000 4
209050 4
209100 4
209150 4
209200 4
209250 4
209300 4
209350 4
209400 4
209450 4
209500 4
209550 4
209600 4
209650 4
209700 4
209750 4
209800 4
209850 4
209900 4
209950 4
210000 4
210050 4
210100 4
210150 4
210200 4
210250 4
210300 4
210350 4
210400 4
210450 4
210500 4
210550 4
210600 4
210650 4
210700 4
210750 4
210800 4
210850 4
210900 4
210950 4
211000 4
211050 4
211100 4
211150 4
211200 4
211250 4
211300 4
211350 4
211400 4
211450 4
211500 4
211550 4
211600 4
211650 4
211700 4
211750 4
211800 4
211850 4
211900 4
211950 4
212000 4
212050 4
212100 4
212150 4
212200 4
212250 4
212300 4
212350 4
212400 4
212450 4
212500 4
212550 4
212600 4
212650 4
212700 4
212750 4
212800 4
212850 4
212900 4
212950 4
213000 4
213050 4
213100 4
213150 4
213200 4
213250 4
213300 4
213350 4
213400 4
213450 4
213500 4
213550 4
213600 4
213650 4
213700 4
213750 4
213800 4
213850 4
213900 4
213950 4
214000 4
214050 4
214100 4
214150 4
214200 4
214250 4
214300 4
214350 4
214400 4
214450 4
214500 4
214550 4
214600 4
214650 4
214700 3
214750 3
214800 3
214850 3
214900 3
214950 3
215000 3
215050 3
215100 3
215150 3
215200 3
215250 3
215300 3
215350 3
215400 3
215450 3
215500 3
215550 3
215600 3
215650 3
215700 3
215750 3
215800 3
215850 3
215900 2
215950 2
216000 3
216050 3
216100 3
216150 3
216200 3
216250 3
216300 3
216350 3
216400 3
216450 3
216500 3
216550 3
216600 3
216650 3
216700 3
216750 3
216800 3
216850 3
216900 3
216950 3
217000 3
217050 3
217100 3
217150 3
217200 3
217250 3
217300 3
217350 3
217400 3
217450 3
217500 3
217550 3
217600 3
217650 3
217700 3
217750 3
217800 3
217850 3
217900 3
217950 3
218000 3
218050 3
218100 3
218150 3
218200 3
218250 3
218300 3
218350 3
218400 3
218450 3
218500 3
218550 3
218600 3
218650 3
218700 3
218750 3
218800 3
218850 3
218900 3
218950 3
219000 3
219050 3
219100 3
219150 3
219200 3
219250 3
219300 3
219350 3
219400 3
219450 3
219500 3
219550 3
219600 3
219650 3
219700 3
219750 3
219800 3
219850 3
219900 3
219950 3
220000 3
220050 3
220100 3
220150 3
220200 3
220250 3
220300 3
220350 3
220400 3
220450 3
220500 3
220550 3
220600 3
220650 3
220700 3
220750 3
220800 3
220850 3
220900 3
220950 3
221000 3
221050 3
221100 3
221150 3
221200 3
221250 3
221300 3
221350 3
221400 3
221450 3
221500 3
221550 3
221600 3
221650 3
221700 3
221750 3
221800 3
221850 3
221900 3
221950 3
222000 3
222050 3
222100 3
222150 3
222200 3
222250 3
222300 3
222350 3
222400 3
222450 3
222500 3
222550 3
222600 3
222650 3
222700 3
222750 3
222800 3
222850 3
222900 3
222950 3
223000 3
223050 3
223100 3
223150 3
223200 3
223250 3
223300 3
223350 3
223400 3
223450 3
223500 3
223550 3
223600 3
223650 3
223700 3
223750 3
223800 3
223850 3
223900 3
223950 3
224000 3
224050 3
224100 3
224150 3
224200 3
224250 3
224300 3
224350 3
224400 3
224450 3
224500 3
224550 3
224600 3
224650 3
224700 3
224750 3
224800 3
224850 3
224900 3
224950 3
225000 3
225050 3
225100 3
225150 3
225200 3
225250 3
225300 3
225350 3
225400 3
225450 3
225500 3
225550 3
225600 2
225650 3
225700 3
225750 3
225800 3
225850 3
225900 3
225950 3
226000 3
226050 3
226100 3
226150 3
226200 3
226250 3
226300 3
226350 3
226400 3
226450 3
226500 3
226550 3
226600 3
226650 3
226700 3
226750 3
226800 3
226850 3
226900 3
226950 3
227000 3
227050 3
227100 3
227150 3
227200 3
227250 3
227300 3
227350 3
227400 3
227450 3
227500 3
227550 3
227600 3
227650 3
227700 3
227750 3
227800 3
227850 3
227900 3
227950 3
228000 3
228050 3
228100 3
228150 3
228200 3
228250 3
228300 3
228350 3
228400 3
228450 3
228500 3
228550 3
228600 3
228650 3
228700 3
228750 3
228800 3
228850 3
228900 3
228950 3
229000 3
229050 3
229100 3
229150 3
229200 3
229250 3
229300 3
229350 3
229400 3
229450 3
229500 3
229550 3
229600 3
229650 3
229700 3
229750 3
229800 3
229850 3
229900 3
229950 3
230000 3
230050 3
230100 3
230150 3
230200 3
230250 3
230300 3
230350 3
230400 3
230450 3
230500 3
230550 3
230600 3
230650 3
230700 3
230750 3
230800 3
230850 3
230900 3
230950 3
231000 3
231050 3
231100 3
231150 3
231200 3
231250 3
231300 3
231350 3
231400 3
231450 3
231500 3
231550 3
231600 3
231650 3
231700 3
231750 3
231800 3
231850 3
231900 3
231950 3
232000 3
232050 3
232100 3
232150 3
232200 3
232250 3
232300 3
232350 3
232400 3
232450 3
232500 3
232550 3
232600 3
232650 3
232700 3
232750 3
232800 3
232850 3
232900 3
232950 3
233000 3
233050 3
233100 3
233150 3
233200 3
233250 3
233300 3
233350 3
233400 3
233450 3
233500 3
233550 3
233600 3
233650 3
233700 3
233750 3
233800 3
233850 3
233900 3
233950 3
234000 3
234050 3
234100 3
234150 3
234200 3
234250 3
234300 3
234350 3
234400 3
234450 3
234500 3
234550 3
234600 3
234650 3
234700 3
234750 3
234800 3
234850 3
234900 3
234950 3
235000 3
235050 3
235100 3
235150 3
235200 3
235250 3
235300 3
235350 3
235400 3
235450 3
235500 3
235550 3
235600 3
235650 3
235700 3
235750 3
235800 3
235850 3
235900 3
235950 3
236000 3
236050 3
236100 3
236150 3
236200 3
236250 3
236300 3
236350 3
236400 3
236450 3
236500 3
236550 3
236600 3
236650 3
236700 3
236750 3
236800 3
236850 3
236900 3
236950 3
237000 3
237050 3
237100 3
237150 3
237200 3
237250 3
237300 3
237350 3
237400 3
237450 3
237500 3
237550 3
237600 3
237650 3
237700 3
237750 3
237800 3
237850 3
237900 3
237950 3
238000 3
238050 3
238100 3
238150 3
238200 3
238250 3
238300 3
238350 3
238400 3
238450 3
238500 3
238550 3
238600 3
238650 3
238700 3
238750 3
238800 3
238850 3
238900 3
238950 3
239000 3
239050 3
239100 3
239150 3
239200 3
239250 3
239300 3
239350 3
239400 3
239450 3
239500 3
239550 3
239600 3
239650 3
239700 3
239750 3
239800 3
239850 3
239900 3
239950 3
240000 3
240050 3
240100 3
240150 3
240200 3
240250 2
240300 2
240350 3
240400 3
240450 3
240500 3
240550 3
240600 3
240650 3
240700 3
240750 3
240800 3
240850 3
240900 3
240950 3
241000 3
241050 3
241100 3
241150 3
241200 3
241250 3
241300 3
241350 3
241400 3
241450 3
241500 3
241550 3
241600 3
241650 3
241700 3
241750 3
241800 3
241850 3
241900 3
241950 3
242000 3
242050 3
242100 3
242150 3
242200 3
242250 3
242300 3
242350 3
242400 3
242450 3
242500 3
242550 3
242600 3
242650 3
242700 3
242750 3
242800 3
242850 3
242900 3
242950 3
243000 3
243050 3
243100 3
243150 3
243200 3
243250 3
243300 3
243350 3
243400 3
243450 3
243500 3
243550 3
243600 3
243650 3
243700 3
243750 3
243800 3
243850 3
243900 3
243950 3
244000 3
244050 3
244100 3
244150 3
244200 3
244250 3
244300 3
244350 3
244400 3
244450 3
244500 3
244550 3
244600 3
244650 3
244700 3
244750 3
244800 3
244850 3
244900 3
244950 3
245000 3
245050 3
245100 4
245150 4
245200 4
245250 4
245300 4
245350 4
245400 4
245450 4
245500 4
245550 4
245600 4
245650 4
245700 4
245750 4
245800 4
245850 4
245900 4
245950 4
246000 4
246050 4
246100 4
246150 4
246200 4
246250 4
246300 4
246350 4
246400 4
246450 4
246500 5
246550 5
246600 5
246650 5
246700 5
246750 5
246800 5
246850 5
246900 5
246950 5
247000 5
247050 5
247100 5
247150 5
247200 5
247250 5
247300 5
247350 5
247400 5
247450 5
247500 5
247550 5
247600 5
247650 5
247700 5
247750 5
247800 5
247850 5
247900 5
247950 5
248000 5
248050 5
248100 5
248150 5
248200 5
248250 5
248300 5
248350 5
248400 5
248450 5
248500 5
248550 5
248600 5
248650 5
248700 5
248750 5
248800 5
248850 5
248900 5
248950 5
249000 5
249050 5
249100 5
249150 5
249200 5
249250 5
249300 5
249350 5
249400 5
249450 5
249500 5
249550 5
249600 5
249650 5
249700 5
249750 5
249800 5
249850 5
249900 5
249950 5
250000 5
250050 5
250100 5
250150 5
250200 5
250250 5
250300 5
250350 5
250400 5
250450 5
250500 5
250550 5
250600 5
250650 5
250700 5
250750 5
250800 5
250850 5
250900 5
250950 5
251000 5
251050 5
251100 5
251150 5
251200 5
251250 5
251300 5
251350 5
251400 5
251450 5
251500 5
251550 5
251600 5
251650 5
251700 5
251750 5
251800 5
251850 5
251900 5
251950 5
252000 5
252050 5
252100 5
252150 5
252200 5
252250 5
252300 5
252350 5
252400 5
252450 5
252500 5
252550 5
252600 5
252650 5
252700 5
252750 5
252800 5
252850 5
252900 5
252950 5
253000 5
253050 5
253100 5
253150 5
253200 5
253250 5
253300 5
253350 5
253400 5
253450 5
253500 5
253550 5
253600 5
253650 5
253700 5
253750 5
253800 5
253850 5
253900 5
253950 5
254000 5
254050 5
254100 5
254150 5
254200 5
254250 5
254300 5
254350 5
254400 5
254450 5
254500 5
254550 5
254600 5
254650 5
254700 5
254750 5
254800 5
254850 5
254900 5
254950 5
255000 5
255050 5
255100 5
255150 5
255200 5
255250 5
255300 5
255350 5
255400 5
255450 5
255500 5
255550 5
255600 5
255650 5
255700 5
255750 5
255800 5
255850 5
255900 5
255950 5
256000 5
256050 5
256100 5
256150 5
256200 5
256250 5
256300 5
256350 5
256400 5
256450 5
256500 5
256550 5
256600 5
256650 5
256700 5
256750 5
256800 5
256850 5
256900 5
256950 5
257000 5
257050 5
257100 5
257150 5
257200 5
257250 5
257300 5
257350 5
257400 5
257450 5
257500 5
257550 5
257600 5
257650 5
257700 5
257750 5
257800 5
257850 5
257900 5
257950 5
258000 5
258050 5
258100 5
258150 5
258200 5
258250 5
258300 5
258350 5
258400 5
258450 5
258500 5
258550 5
258600 5
258650 5
258700 5
258750 5
258800 5
258850 5
258900 5
258950 5
259000 5
259050 5
259100 5
259150 5
259200 5
259250 5
259300 5
259350 5
259400 5
259450 5
259500 5
259550 5
259600 5
259650 5
259700 5
259750 5
259800 5
259850 5
259900 5
259950 5
260000 5
260050 5
260100 5
260150 5
260200 5
260250 5
260300 5
260350 5
260400 5
260450 5
260500 5
260550 5
260600 5
260650 5
260700 5
260750 5
260800 5
260850 5
260900 5
260950 5
261000 5
261050 5
261100 5
261150 5
261200 5
261250 5
261300 5
261350 5
261400 5
261450 5
261500 5
261550 5
261600 5
261650 5
261700 5
261750 5
261800 5
261850 5
261900 5
261950 5
262000 5
262050 5
262100 5
262150 5
262200 5
262250 5
262300 5
262350 5
262400 5
262450 5
262500 5
262550 5
262600 5
262650 5
262700 5
262750 5
262800 5
262850 5
262900 5
262950 5
263000 5
263050 5
263100 5
263150 5
263200 5
263250 5
263300 5
263350 5
263400 5
263450 5
263500 5
263550 5
263600 5
263650 5
263700 5
263750 5
263800 5
263850 5
263900 5
263950 5
264000 5
264050 5
264100 5
264150 5
264200 5
264250 5
264300 5
264350 5
264400 5
264450 5
264500 5
264550 5
264600 5
264650 5
264700 6
264750 6
264800 6
264850 6
264900 6
264950 6
265000 6
265050 6
265100 6
265150 6
265200 6
265250 6
265300 6
265350 6
265400 6
265450 6
265500 6
265550 6
265600 6
265650 6
265700 6
265750 6
265800 6
265850 6
265900 6
265950 6
266000 6
266050 6
266100 6
266150 6
266200 6
266250 6
266300 6
266350 6
266400 6
266450 6
266500 6
266550 6
266600 6
266650 6
266700 6
266750 6
266800 6
266850 6
266900 6
266950 6
267000 6
267050 6
267100 6
267150 6
267200 6
267250 6
267300 6
267350 6
267400 6
267450 6
267500 6
267550 6
267600 6
267650 6
267700 6
267750 6
267800 6
267850 6
267900 6
267950 6
268000 6
268050 6
268100 6
268150 6
268200 6
268250 6
268300 6
268350 6
268400 6
268450 6
268500 6
268550 6
268600 6
268650 6
268700 6
268750 6
268800 6
268850 6
268900 6
268950 6
269000 6
269050 6
269100 6
269150 6
269200 6
269250 6
269300 6
269350 6
269400 6
269450 6
269500 6
269550 6
269600 6
269650 6
269700 6
269750 6
269800 6
269850 6
269900 6
269950 6
270000 6
270050 6
270100 6
270150 6
270200 6
270250 6
270300 6
270350 6
270400 6
270450 6
270500 6
270550 6
270600 6
270650 6
270700 6
270750 6
270800 6
270850 6
270900 6
270950 6
271000 6
271050 6
271100 6
271150 6
271200 6
271250 6
271300 6
271350 6
271400 6
271450 6
271500 6
271550 6
271600 6
271650 6
271700 6
271750 6
271800 6
271850 6
271900 6
271950 6
272000 6
272050 6
272100 6
272150 6
272200 6
272250 6
272300 6
272350 6
272400 6
272450 6
272500 6
272550 6
272600 6
272650 6
272700 6
272750 6
272800 6
272850 6
272900 6
272950 6
273000 6
273050 6
273100 6
273150 6
273200 6
273250 6
273300 6
273350 6
273400 6
273450 6
273500 6
273550 6
273600 6
273650 6
273700 6
273750 6
273800 6
273850 6
273900 6
273950 6
274000 6
274050 6
274100 6
274150 6
274200 6
274250 6
274300 6
274350 6
274400 6
274450 6
274500 6
274550 6
274600 6
274650 6
274700 6
274750 6
274800 6
274850 6
274900 6
274950 6
275000 6
275050 6
275100 6
275150 6
275200 6
275250 6
275300 6
275350 6
275400 6
275450 6
275500 6
275550 6
275600 6
275650 6
275700 6
275750 6
275800 6
275850 6
275900 6
275950 6
276000 6
276050 6
276100 6
276150 6
276200 6
276250 6
276300 6
276350 6
276400 6
276450 6
276500 6
276550 6
276600 6
276650 6
276700 6
276750 6
276800 6
276850 6
276900 6
276950 6
277000 6
277050 6
277100 6
277150 6
277200 6
277250 6
277300 6
277350 6
277400 6
277450 6
277500 6
277550 6
277600 6
277650 6
277700 6
277750 6
277800 6
277850 6
277900 6
277950 6
278000 6
278050 6
278100 6
278150 6
278200 6
278250 6
278300 6
278350 6
278400 6
278450 6
278500 6
278550 6
278600 6
278650 6
278700 6
278750 6
278800 6
278850 6
278900 6
278950 6
279000 6
279050 6
279100 6
279150 6
279200 6
279250 7
279300 7
279350 7
279400 7
279450 7
279500 7
279550 7
279600 7
279650 7
279700 7
279750 7
279800 7
279850 7
